time,open,high,low,close,volume
2021-07-21 13:15:00,141.11,141.17,140.92,140.94,74180
2021-07-21 13:00:00,141.2,141.28,140.99,141.11,86501
2021-07-21 12:45:00,140.99,141.28,140.99,141.21,96203
2021-07-21 12:30:00,141.08,141.11,140.93,140.98,80551
2021-07-21 12:15:00,141.045,141.18,140.96,141.08,70641
2021-07-21 12:00:00,140.77,141.255,140.73,141.045,122612
2021-07-21 11:45:00,140.6,140.8631,140.57,140.77,152179
2021-07-21 11:30:00,141.035,141.07,140.5901,140.594,119513
2021-07-21 11:15:00,141.135,141.29,141.0,141.04,136693
2021-07-21 11:00:00,140.87,141.33,140.8,141.135,161300
2021-07-21 10:45:00,140.84,141.15,140.62,140.8966,185095
2021-07-21 10:30:00,141.005,141.02,140.5,140.82,167595
2021-07-21 10:15:00,141.01,141.1766,140.65,140.985,202356
2021-07-21 10:00:00,140.56,141.35,140.41,141.0103,253505
2021-07-21 09:45:00,139.97,140.57,139.65,140.54,497426
2021-07-21 09:30:00,140.35,140.45,140.05,140.05,4013
2021-07-21 09:15:00,140.35,140.35,140.25,140.35,1714
2021-07-21 09:00:00,140.15,140.15,140.15,140.15,177
2021-07-21 08:45:00,140.2,140.35,140.18,140.18,5401
2021-07-21 08:30:00,140.11,140.2,140.1,140.2,613
2021-07-21 08:15:00,140.44,140.89,139.8,140.0,1995
2021-07-21 08:00:00,140.11,140.18,140.0,140.0,2097
2021-07-21 07:45:00,140.35,140.35,140.1,140.1,3934
2021-07-21 07:30:00,140.24,140.25,140.24,140.25,614
2021-07-21 07:15:00,140.63,140.98,140.5,140.5,1188
2021-07-21 06:45:00,141.19,141.19,141.19,141.19,341
2021-07-21 05:45:00,140.69,140.69,140.69,140.69,650
2021-07-21 05:15:00,140.94,140.97,140.94,140.97,709
2021-07-21 04:45:00,141.0,141.0,141.0,141.0,154
2021-07-20 20:00:00,140.27,140.27,140.2,140.23,1719
2021-07-20 19:45:00,140.2,140.27,140.2,140.27,780
2021-07-20 19:30:00,140.04,140.2,140.02,140.2,3238
2021-07-20 19:15:00,140.3,140.32,140.05,140.05,6049
2021-07-20 19:00:00,140.11,140.49,140.11,140.2,4976
2021-07-20 18:45:00,140.14,140.14,140.14,140.14,108
2021-07-20 18:30:00,140.14,140.14,140.14,140.14,150
2021-07-20 18:15:00,140.13,140.14,140.13,140.14,3000
2021-07-20 18:00:00,140.05,140.05,140.03,140.03,1188
2021-07-20 17:45:00,140.03,140.03,140.03,140.03,101
2021-07-20 17:30:00,140.07,140.07,140.07,140.07,180
2021-07-20 17:15:00,140.05,140.09,139.97,140.07,1617
2021-07-20 17:00:00,140.05,140.05,140.05,140.05,102
